,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
0,Luka Dončić,27.7,8.02,8.58,1.0,7.6,1.14,0.42,4.02,66.0,34.34,9.42,20.24,0.46,0.53,6.08,8.2,0.74
1,Kevin Durant,27.31,4.43,7.01,0.62,6.39,0.98,1.16,3.14,60.76,36.17,9.4,18.44,0.51,0.57,6.5,7.34,0.88
2,LeBron James,27.2,7.34,7.54,1.16,6.4,1.52,0.74,3.5,71.05,37.83,9.98,19.76,0.51,0.55,5.6,7.64,0.73
3,Joel Embiid,26.54,3.31,10.93,2.23,8.71,0.89,1.73,3.39,56.29,31.2,8.71,17.47,0.5,0.53,7.97,9.73,0.81
4,Kobe Bryant,26.06,5.16,5.43,1.0,4.41,1.46,0.39,3.36,66.57,37.04,9.02,20.54,0.44,0.47,6.48,7.72,0.84
5,Trae Young,25.72,9.34,3.72,0.68,3.04,0.96,0.14,4.16,70.6,33.92,8.18,18.66,0.44,0.5,6.86,7.84,0.87
6,Damian Lillard,25.5,6.78,4.24,0.6,3.64,0.95,0.33,2.86,69.91,36.35,8.22,18.75,0.44,0.52,5.88,6.55,0.89
7,Zion Williamson,25.17,3.47,6.83,2.47,4.37,0.9,0.53,2.87,38.0,31.33,9.67,16.07,0.6,0.61,5.63,8.23,0.68
8,Donovan Mitchell,24.82,4.52,4.18,0.82,3.37,1.32,0.3,2.77,68.83,34.07,8.83,19.7,0.45,0.52,4.13,4.95,0.84
9,James Harden,24.28,7.93,6.05,0.77,5.27,1.43,0.57,3.82,61.61,35.31,7.18,16.27,0.44,0.52,7.2,8.35,0.86
10,Devin Booker,24.28,4.82,4.03,0.57,3.48,0.86,0.29,3.11,66.25,33.89,8.51,18.41,0.46,0.52,5.15,5.95,0.87
11,Kyrie Irving,24.24,5.72,4.2,0.85,3.36,1.29,0.49,2.5,52.21,34.76,8.91,18.67,0.48,0.54,3.96,4.43,0.89
12,Stephen Curry,24.16,6.41,4.76,0.69,4.1,1.52,0.26,3.12,63.0,33.57,8.24,17.46,0.47,0.58,3.97,4.34,0.91
13,Anthony Davis,23.82,2.45,10.29,2.58,7.72,1.35,2.26,1.99,60.0,34.26,8.95,17.2,0.52,0.53,5.49,6.96,0.78
14,Giannis Antetokounmpo,23.25,4.79,9.81,1.77,8.04,1.14,1.24,3.02,71.9,32.48,8.41,15.6,0.53,0.55,5.7,8.09,0.71
15,Karl-Anthony Towns,23.22,3.48,10.85,2.8,8.06,0.81,1.25,2.78,63.88,33.99,8.44,16.25,0.52,0.58,4.47,5.38,0.84
16,Allen Iverson,22.86,6.06,3.05,0.58,2.49,1.65,0.13,3.34,47.07,38.51,7.84,18.09,0.44,0.46,6.4,8.13,0.77
17,Jayson Tatum,22.73,3.33,7.03,0.92,6.13,1.13,0.68,2.28,73.17,34.08,7.98,17.4,0.46,0.53,4.35,5.12,0.84
18,Ja Morant,22.62,7.38,4.88,1.02,3.88,1.02,0.3,3.32,62.0,32.15,8.25,17.42,0.47,0.51,4.88,6.48,0.75
19,Carmelo Anthony,22.37,2.66,6.26,1.54,4.72,0.94,0.53,2.36,63.67,34.4,7.99,17.91,0.44,0.49,4.99,6.1,0.81
20,Bradley Beal,22.11,4.34,4.06,0.86,3.21,1.1,0.41,2.5,63.18,34.53,8.09,17.61,0.46,0.52,3.83,4.64,0.81
21,Shai Gilgeous-Alexander,21.88,4.78,4.64,0.7,3.96,1.2,0.74,2.44,62.2,33.02,7.62,15.68,0.48,0.52,5.4,6.42,0.83
22,Anthony Edwards,21.73,3.7,5.1,0.77,4.3,1.4,0.6,2.7,74.33,34.13,7.83,17.87,0.44,0.51,3.33,4.33,0.77
23,Russell Westbrook,21.7,8.24,7.09,1.58,5.51,1.55,0.35,4.01,68.65,33.69,7.82,17.79,0.44,0.47,4.93,6.42,0.75
24,Jamal Mashburn,21.2,4.05,6.15,0.9,5.25,0.85,0.25,2.35,50.5,39.45,8.2,20.1,0.41,0.44,3.6,4.35,0.83
25,DeMar DeRozan,21.04,4.02,4.42,0.71,3.72,0.99,0.31,2.09,73.64,34.39,7.55,16.14,0.47,0.48,5.51,6.54,0.84
26,Dwyane Wade,20.69,5.16,4.53,1.12,3.41,1.47,0.82,3.05,62.28,32.66,7.61,15.96,0.47,0.49,4.99,6.54,0.76
27,Dirk Nowitzki,20.67,2.42,7.37,0.85,6.53,0.76,0.8,1.56,72.65,32.99,7.38,15.71,0.47,0.51,4.64,5.24,0.88
28,Zach LaVine,20.61,3.89,4.06,0.47,3.57,0.91,0.29,2.6,61.67,32.47,7.32,15.94,0.46,0.52,3.71,4.47,0.83
29,De'Aaron Fox,20.57,6.23,3.67,0.53,3.12,1.32,0.43,2.77,65.83,32.5,7.58,16.05,0.47,0.51,4.1,5.6,0.73
30,Nikola Jokić,20.4,6.71,10.55,2.62,7.95,1.21,0.72,2.89,74.5,30.91,7.82,14.12,0.55,0.59,3.72,4.5,0.83
31,Kristaps Porziņģis,20.03,1.92,8.06,1.82,6.23,0.71,1.77,1.68,50.33,30.62,7.02,15.42,0.46,0.51,4.17,4.98,0.84
32,Michael Jordan,20.0,3.8,6.1,0.9,5.2,1.5,0.5,2.1,82.0,37.0,8.3,18.6,0.44,0.45,3.2,4.0,0.82
33,Paolo Banchero,20.0,3.7,6.9,1.2,5.7,0.8,0.5,2.8,72.0,33.8,6.7,15.6,0.43,0.46,5.5,7.4,0.74
34,Brandon Ingram,19.83,4.21,5.24,0.73,4.53,0.7,0.56,2.57,59.0,33.21,7.2,15.4,0.46,0.51,4.07,5.16,0.77
35,Paul George,19.8,3.6,6.17,0.82,5.35,1.62,0.42,2.72,61.0,32.02,6.77,15.58,0.43,0.51,3.79,4.47,0.83
36,Klay Thompson,19.74,2.36,3.55,0.47,3.11,0.84,0.52,1.68,71.6,32.55,7.4,16.31,0.45,0.55,1.82,2.13,0.85
37,LaMelo Ball,19.7,7.37,6.33,1.27,5.07,1.5,0.37,3.23,54.0,32.1,7.03,16.63,0.43,0.51,2.7,3.27,0.82
38,Jalen Green,19.7,3.15,3.55,0.55,3.05,0.75,0.25,2.3,71.5,33.05,6.75,16.05,0.42,0.5,3.8,4.8,0.79
39,Kawhi Leonard,19.48,2.99,6.29,1.15,5.14,1.75,0.65,1.65,57.09,30.91,7.01,14.19,0.49,0.55,3.95,4.61,0.84
40,Andrew Wiggins,19.41,2.62,4.61,1.27,3.33,1.0,0.79,1.99,62.64,34.51,7.25,16.12,0.45,0.5,3.26,4.61,0.7
41,Chris Bosh,19.39,2.05,8.44,2.08,6.35,0.82,1.02,2.03,68.69,35.72,7.02,14.25,0.49,0.51,4.98,6.23,0.8
42,CJ McCollum,19.28,3.85,3.6,0.66,2.94,0.92,0.36,1.79,60.58,31.45,7.41,16.29,0.45,0.53,2.04,2.62,0.76
43,Ray Allen,19.27,3.39,3.99,0.86,3.12,1.11,0.19,2.04,66.36,35.83,6.71,14.95,0.45,0.54,3.41,3.75,0.91
44,D'Angelo Russell,18.67,5.9,3.48,0.48,3.02,1.07,0.33,2.88,50.92,30.56,6.65,15.38,0.43,0.52,2.67,3.35,0.79
45,Cade Cunningham,18.65,5.8,5.85,0.95,4.9,1.0,0.65,3.5,38.0,32.95,7.25,17.4,0.42,0.46,2.6,3.1,0.84
46,Yao Ming,18.56,1.55,8.91,2.4,6.5,0.36,1.85,2.61,60.75,31.18,6.75,12.96,0.52,0.52,5.06,5.99,0.85
47,John Wall,18.47,8.55,4.01,0.55,3.47,1.52,0.72,3.65,58.82,34.07,6.67,15.57,0.43,0.46,4.09,5.34,0.76
48,Jaylen Brown,18.47,2.33,5.33,0.96,4.39,0.97,0.39,2.07,67.14,30.24,6.91,14.49,0.47,0.54,2.71,3.73,0.71
49,Collin Sexton,18.42,3.08,2.92,0.92,2.02,0.8,0.1,2.42,53.2,30.54,6.82,14.66,0.47,0.51,3.46,4.24,0.81
50,Darius Garland,18.25,6.6,2.58,0.48,2.1,1.1,0.1,3.02,62.5,33.8,6.75,15.1,0.44,0.52,2.6,2.95,0.87
51,Jimmy Butler,18.23,4.21,5.29,1.61,3.69,1.71,0.49,1.59,58.5,32.86,5.98,12.77,0.46,0.49,5.44,6.46,0.83
52,Paul Pierce,18.15,3.47,5.21,0.64,4.59,1.1,0.43,2.49,70.53,32.19,5.91,13.31,0.44,0.5,4.81,5.91,0.82
53,LaMarcus Aldridge,18.08,1.93,7.53,2.26,5.28,0.66,1.16,1.46,61.22,32.21,7.29,14.81,0.49,0.51,3.14,3.83,0.83
54,Gilbert Arenas,18.03,5.38,3.68,0.6,3.07,1.34,0.27,2.86,47.92,32.57,5.84,14.66,0.39,0.45,4.52,5.74,0.78
55,Michael Redd,18.03,2.13,3.45,0.82,2.62,0.9,0.12,1.45,55.6,31.03,6.29,14.38,0.43,0.49,3.85,4.64,0.84
56,Kemba Walker,17.99,4.9,3.6,0.52,3.07,1.12,0.36,1.91,62.5,31.33,6.21,14.87,0.41,0.48,3.47,4.13,0.84
57,Monta Ellis,17.96,4.7,3.46,0.56,2.9,1.64,0.33,2.71,63.64,34.72,6.94,15.5,0.45,0.48,3.24,4.14,0.77
58,RJ Barrett,17.88,2.85,5.4,0.88,4.5,0.68,0.25,2.12,67.75,33.42,6.42,15.23,0.42,0.47,3.45,4.88,0.7
59,Chris Paul,17.84,9.45,4.49,0.61,3.88,2.08,0.17,2.37,67.44,34.35,6.32,13.39,0.47,0.52,3.86,4.43,0.87
60,Allan Houston,17.63,2.27,2.13,0.3,1.83,0.63,0.07,1.77,50.67,33.5,6.37,14.6,0.43,0.5,3.1,3.47,0.89
61,Nikola Vučević,17.6,2.9,10.5,2.41,8.09,0.87,0.86,1.73,63.79,31.08,7.48,15.21,0.49,0.52,1.62,2.09,0.76
62,Blake Griffin,17.52,4.03,7.16,1.59,5.57,0.74,0.41,2.14,51.12,30.58,6.43,13.66,0.47,0.51,3.68,5.14,0.72
63,Tim Duncan,17.51,3.01,10.29,2.56,7.74,0.72,2.07,2.14,73.0,31.94,6.85,13.61,0.5,0.5,3.78,5.46,0.7
64,DeMarcus Cousins,17.47,2.85,9.17,2.16,7.01,1.19,0.99,2.87,47.94,26.54,6.15,13.43,0.46,0.5,4.25,5.71,0.74
65,Zach Randolph,17.45,1.89,9.52,3.02,6.49,0.79,0.27,2.11,62.5,32.15,6.93,14.8,0.47,0.48,3.32,4.33,0.76
66,Antawn Jamison,17.42,1.49,7.32,1.99,5.34,0.94,0.36,1.35,63.93,33.44,6.63,14.74,0.45,0.49,2.93,4.09,0.71
67,Jamal Murray,17.42,4.35,3.75,0.78,2.98,0.98,0.3,2.05,68.33,31.07,6.4,14.22,0.45,0.52,2.5,2.87,0.87
68,Tyler Herro,17.35,3.45,4.88,0.43,4.45,0.68,0.2,2.12,60.5,31.3,6.38,14.5,0.44,0.52,2.17,2.5,0.87
69,Stephon Marbury,17.24,6.94,2.82,0.57,2.28,1.23,0.11,2.64,56.22,36.23,6.14,14.22,0.42,0.46,3.91,4.96,0.75
70,Tracy McGrady,17.18,4.39,4.51,0.8,3.71,0.99,0.54,1.98,51.92,29.95,6.18,14.7,0.41,0.45,3.6,4.77,0.74
71,Shaquille O'Neal,17.17,1.92,8.82,2.74,6.08,0.47,1.66,2.59,53.91,29.76,6.76,11.4,0.6,0.6,3.62,7.1,0.51
72,Lauri Markkanen,17.1,1.37,7.07,1.25,5.83,0.65,0.52,1.37,58.0,30.47,5.97,13.13,0.45,0.54,2.83,3.28,0.85
73,Pascal Siakam,17.1,3.5,6.51,1.47,5.06,0.93,0.67,1.89,67.29,30.64,6.47,13.36,0.49,0.53,3.13,4.04,0.75
74,Corey Maggette,17.02,2.17,4.85,0.98,3.89,0.75,0.14,2.31,56.18,29.4,5.13,11.55,0.44,0.47,6.1,7.36,0.82
75,Julius Randle,16.98,3.27,8.37,1.73,6.63,0.62,0.38,2.57,66.11,29.91,6.19,13.31,0.46,0.49,3.57,5.0,0.66
76,Franz Wagner,16.9,3.2,4.3,1.0,3.3,0.95,0.3,1.8,79.5,31.65,6.3,13.15,0.48,0.53,2.9,3.4,0.85
77,Karl Malone,16.9,4.3,8.25,1.45,6.85,1.45,0.45,2.55,61.5,34.45,5.95,12.7,0.47,0.47,4.95,6.55,0.76
78,Richard Hamilton,16.83,3.65,3.08,0.82,2.25,0.77,0.14,2.15,64.45,32.15,6.41,14.21,0.45,0.47,3.37,3.97,0.84
79,Deandre Ayton,16.82,1.64,10.5,3.1,7.4,0.7,1.02,1.76,60.6,30.76,7.4,12.48,0.6,0.6,1.96,2.58,0.75
80,Amar'e Stoudemire,16.74,1.09,7.12,2.24,4.88,0.68,1.09,2.0,56.56,28.19,6.23,11.81,0.53,0.53,4.23,5.54,0.76
81,Bennedict Mathurin,16.7,1.5,4.1,1.1,3.0,0.6,0.2,1.9,78.0,28.5,5.3,12.2,0.43,0.49,4.8,5.8,0.83
82,Baron Davis,16.68,7.29,3.56,0.76,2.81,1.71,0.4,2.79,49.5,33.09,5.96,14.8,0.4,0.46,2.9,3.91,0.75
83,Victor Oladipo,16.62,3.95,4.37,0.52,3.89,1.48,0.4,2.48,41.31,30.92,6.02,14.18,0.42,0.49,2.78,3.64,0.76
84,Jason Richardson,16.54,2.4,4.69,1.08,3.62,1.12,0.38,1.53,58.06,33.22,6.25,14.22,0.44,0.51,2.06,2.88,0.71
85,Brook Lopez,16.53,1.32,5.94,1.99,3.97,0.55,1.73,1.59,63.07,29.56,6.32,12.66,0.5,0.53,3.11,3.97,0.79
86,Kevin Martin,16.48,1.88,3.05,0.54,2.51,0.84,0.11,1.63,50.94,29.23,5.09,11.97,0.42,0.48,4.81,5.49,0.87
87,Kyle Kuzma,16.47,2.45,6.35,1.08,5.27,0.57,0.53,2.08,67.67,31.07,6.22,13.85,0.45,0.52,2.1,2.87,0.72
88,John Collins,16.42,1.5,8.15,2.25,5.9,0.58,1.05,1.45,60.67,29.57,6.43,11.65,0.55,0.59,2.53,3.23,0.78
89,Jrue Holiday,16.36,6.54,4.07,0.92,3.16,1.5,0.51,2.71,64.71,33.04,6.44,13.98,0.46,0.51,2.0,2.55,0.79
90,Brandon Roy,16.33,4.48,3.93,0.95,2.98,0.95,0.2,1.72,54.33,33.3,5.93,13.37,0.43,0.46,3.63,4.57,0.79
91,Khris Middleton,16.31,3.75,4.65,0.58,4.05,1.15,0.17,2.03,62.18,30.18,5.88,12.9,0.45,0.52,2.75,3.14,0.88
92,Desmond Bane,16.3,2.93,4.17,0.6,3.57,0.93,0.33,1.53,67.33,27.93,5.97,12.67,0.47,0.57,1.83,2.07,0.87
93,Jaden Ivey,16.3,5.2,3.9,1.0,2.9,0.8,0.2,3.2,74.0,31.1,5.5,13.3,0.42,0.48,3.6,4.8,0.75
94,Carlos Boozer,16.27,2.28,9.48,2.38,7.09,0.89,0.39,2.12,66.23,31.35,6.8,13.05,0.52,0.52,2.66,3.72,0.72
95,Domantas Sabonis,16.24,4.54,10.42,2.61,7.81,0.81,0.43,2.63,61.78,30.84,6.3,11.4,0.54,0.57,3.21,4.34,0.73
96,Rudy Gay,16.2,2.17,5.72,1.3,4.42,1.16,0.72,2.16,60.38,31.35,6.1,13.71,0.44,0.49,2.94,3.64,0.81
97,Tyrese Haliburton,16.16,8.18,3.78,0.74,3.04,1.62,0.56,2.44,53.6,33.86,5.9,12.28,0.48,0.57,2.1,2.48,0.85
98,Jaren Jackson Jr.,16.1,1.14,5.5,1.4,4.08,0.92,1.98,1.64,53.4,26.76,5.64,12.22,0.46,0.53,3.12,3.96,0.79
99,Elijah Bryant,16.0,3.0,6.0,2.0,4.0,0.0,1.0,4.0,1.0,32.0,6.0,13.0,0.46,0.5,3.0,3.0,1.0
100,RaiQuan Gray,16.0,7.0,9.0,3.0,6.0,0.0,1.0,4.0,1.0,35.0,6.0,12.0,0.5,0.58,2.0,2.0,1.0
101,Tobias Harris,15.86,2.23,6.14,1.02,5.1,0.74,0.54,1.4,56.0,30.89,6.04,12.74,0.47,0.52,2.41,2.93,0.83
102,Kevin Love,15.85,2.26,9.96,2.21,7.77,0.59,0.36,1.76,55.06,28.85,5.19,12.16,0.42,0.5,3.71,4.46,0.84
103,Eric Gordon,15.85,2.81,2.31,0.36,1.96,0.83,0.35,1.91,52.18,31.46,5.38,12.51,0.43,0.52,2.91,3.6,0.81
104,Deron Williams,15.82,8.08,3.14,0.41,2.71,0.99,0.24,2.85,60.88,33.4,5.54,12.69,0.44,0.49,3.34,4.03,0.82
105,Glenn Robinson,15.8,1.77,4.6,0.9,3.67,0.9,0.3,2.3,40.0,28.93,6.03,13.77,0.44,0.47,2.93,3.43,0.86
106,Malcolm Brogdon,15.79,4.74,4.3,0.79,3.5,0.81,0.27,1.77,57.14,29.97,5.84,12.57,0.47,0.53,2.5,2.83,0.88
107,Caris LeVert,15.77,4.27,3.93,0.75,3.18,1.09,0.39,1.93,45.18,28.94,5.95,13.62,0.44,0.49,2.35,3.13,0.75
108,Tony Parker,15.74,5.66,2.66,0.34,2.33,0.79,0.08,2.27,69.24,30.17,6.28,12.74,0.49,0.51,2.76,3.65,0.75
109,Evan Mobley,15.6,2.65,8.65,2.25,6.4,0.8,1.6,1.85,74.0,34.1,6.35,12.0,0.53,0.54,2.5,3.75,0.67
110,Chris Webber,15.57,3.82,8.16,1.89,6.24,1.18,0.82,2.26,43.0,32.27,6.58,15.13,0.44,0.44,2.31,3.31,0.68
111,Mikal Bridges,15.5,2.56,4.13,0.93,3.2,1.23,0.64,1.17,67.86,33.03,5.61,11.54,0.49,0.57,2.6,2.97,0.86
112,Cuttino Mobley,15.49,2.58,3.63,0.69,2.96,1.19,0.41,1.93,58.89,36.78,5.71,13.18,0.43,0.5,2.42,2.97,0.81
113,Chauncey Billups,15.48,5.53,2.98,0.38,2.59,0.98,0.17,2.08,56.06,31.79,4.49,10.96,0.4,0.49,4.66,5.17,0.9
114,Bojan Bogdanović,15.45,1.62,3.6,0.54,3.06,0.53,0.09,1.69,67.55,28.71,5.28,11.55,0.46,0.55,2.79,3.22,0.87
115,Jordan Clarkson,15.42,2.61,3.12,0.81,2.32,0.77,0.16,1.68,62.54,26.27,5.77,13.04,0.44,0.51,2.04,2.47,0.82
116,Pau Gasol,15.41,3.01,8.5,2.21,6.3,0.46,1.4,1.9,59.05,30.67,5.88,11.6,0.49,0.5,3.5,4.6,0.75
117,Buddy Hield,15.39,2.55,4.26,0.71,3.55,0.84,0.26,1.75,64.64,29.17,5.59,12.97,0.43,0.54,1.26,1.47,0.86
118,Dwight Howard,15.39,1.29,11.53,3.29,8.26,0.87,1.68,2.58,69.0,31.1,5.58,9.5,0.6,0.6,4.18,7.38,0.57
119,Kevin Porter Jr.,15.35,5.1,4.18,0.8,3.38,1.02,0.32,2.92,49.0,30.22,5.45,12.68,0.43,0.51,2.42,3.32,0.72
120,Latrell Sprewell,15.33,3.4,3.63,0.7,2.9,1.07,0.3,1.93,78.67,35.67,5.8,14.2,0.41,0.45,2.4,2.97,0.81
121,Scottie Barnes,15.3,4.15,7.05,2.45,4.6,1.1,0.75,1.9,75.5,35.1,6.1,12.9,0.47,0.51,2.3,3.05,0.75
122,Tyrese Maxey,15.27,3.27,2.6,0.3,2.33,0.63,0.23,1.07,65.33,28.07,5.63,11.83,0.48,0.54,2.27,2.67,0.86
123,Vince Carter,15.24,2.86,3.99,0.87,3.1,0.94,0.47,1.53,64.73,28.57,5.53,12.79,0.42,0.49,2.75,3.45,0.79
124,Derrick Rose,15.22,4.37,2.76,0.66,2.09,0.69,0.31,2.15,43.0,26.99,5.91,13.26,0.44,0.48,2.56,3.03,0.86
125,Keldon Johnson,15.22,1.92,5.12,0.98,4.15,0.72,0.2,1.3,56.0,27.7,5.58,11.65,0.5,0.56,2.62,3.42,0.76
126,Al Jefferson,15.21,1.43,8.16,2.15,5.99,0.66,1.17,1.26,65.36,27.89,6.55,13.09,0.5,0.5,2.13,3.0,0.71
127,Jamal Crawford,15.2,3.57,2.17,0.36,1.85,0.86,0.19,1.85,65.4,29.67,5.24,12.72,0.42,0.49,2.93,3.42,0.86
128,Peja Stojaković,15.17,1.43,4.1,0.71,3.36,0.68,0.11,1.13,45.71,30.06,5.29,11.85,0.45,0.56,2.31,2.56,0.91
129,Danilo Gallinari,15.14,1.86,4.73,0.69,4.03,0.73,0.36,1.23,52.67,29.74,4.55,10.71,0.42,0.51,4.2,4.82,0.88
130,Steve Nash,15.08,9.67,3.16,0.51,2.66,0.72,0.11,3.17,69.0,32.55,5.49,11.1,0.49,0.55,2.68,2.95,0.91
131,Ricky Davis,15.02,3.85,3.93,0.78,3.16,1.06,0.25,2.38,59.17,33.48,5.7,12.89,0.44,0.48,2.68,3.48,0.76
132,Bam Adebayo,14.98,3.47,8.55,2.2,6.32,1.05,0.88,2.17,69.67,29.57,5.73,10.37,0.55,0.55,3.48,4.62,0.75
133,Kevin Garnett,14.94,3.06,9.08,1.62,7.47,1.14,1.05,1.7,61.25,29.84,6.04,11.98,0.5,0.5,2.77,3.46,0.79
134,Jordan Poole,14.92,3.2,2.5,0.32,2.2,0.68,0.25,1.98,66.5,25.45,4.95,11.9,0.41,0.5,2.85,3.25,0.87
135,Antoine Walker,14.82,3.01,6.91,1.81,5.11,0.95,0.56,2.51,65.0,32.34,5.86,14.21,0.41,0.47,1.68,2.99,0.55
136,Stephen Jackson,14.78,3.21,3.8,0.76,3.03,1.27,0.39,2.49,53.39,31.65,5.24,12.72,0.4,0.45,2.92,3.68,0.78
137,Tyreke Evans,14.74,4.52,4.38,0.73,3.66,1.18,0.36,2.32,52.83,28.66,5.48,12.66,0.43,0.47,2.81,3.7,0.76
138,Steve Francis,14.64,5.05,4.41,1.21,3.21,1.24,0.35,3.01,54.0,33.38,4.84,11.52,0.41,0.44,4.36,5.52,0.77
139,Norman Powell,14.62,1.76,2.82,0.45,2.37,0.87,0.34,1.37,49.58,25.73,4.94,10.51,0.46,0.55,2.91,3.47,0.83
140,Gordon Hayward,14.58,3.31,4.3,0.72,3.58,0.89,0.35,1.8,60.31,29.22,5.14,11.21,0.46,0.52,3.03,3.66,0.82
141,Josh Giddey,14.55,6.3,7.85,1.85,5.95,0.85,0.4,3.0,65.0,31.3,6.15,13.55,0.45,0.49,1.2,1.7,0.72
142,Joe Johnson,14.54,3.54,3.63,0.7,2.95,0.76,0.16,1.77,63.62,32.09,5.58,12.54,0.46,0.52,1.95,2.41,0.82
143,Harrison Barnes,14.54,1.83,5.05,0.99,4.07,0.67,0.19,1.23,69.69,32.18,5.13,11.35,0.45,0.52,2.82,3.45,0.8
144,Mike Conley,14.51,5.68,2.93,0.48,2.48,1.33,0.21,1.87,60.67,31.49,5.04,11.62,0.43,0.51,2.74,3.33,0.82
145,Al Harrington,14.49,1.72,5.65,1.5,4.14,0.91,0.22,1.89,58.69,29.55,5.46,12.58,0.43,0.49,2.19,3.02,0.72
146,Tim Hardaway Jr.,14.48,1.94,3.0,0.36,2.65,0.66,0.14,1.12,60.17,27.98,5.02,12.13,0.42,0.51,2.18,2.68,0.81
147,Shawn Marion,14.47,1.95,8.65,2.34,6.32,1.52,1.03,1.5,63.76,34.61,5.99,12.31,0.49,0.51,1.84,2.32,0.78
148,Bogdan Bogdanović,14.42,3.28,3.42,0.47,2.95,0.98,0.23,1.42,61.67,28.6,5.28,11.92,0.44,0.55,1.37,1.65,0.83
149,Rashard Lewis,14.41,1.69,4.9,1.21,3.7,1.01,0.51,1.51,61.07,32.14,5.19,11.73,0.44,0.51,2.28,2.83,0.8
150,Andrea Bargnani,14.27,1.23,4.53,0.95,3.57,0.37,0.81,1.53,55.0,28.39,5.33,12.16,0.44,0.48,2.58,3.11,0.83
151,Sam Cassell,14.26,4.99,3.01,0.44,2.55,0.79,0.15,1.96,58.0,27.52,5.35,11.9,0.45,0.47,2.95,3.38,0.87
152,Gary Payton,14.24,6.04,3.46,0.73,2.73,1.24,0.19,1.83,66.86,33.97,5.7,12.63,0.45,0.48,2.19,3.03,0.73
153,Eric Bledsoe,14.2,4.6,3.72,0.74,2.99,1.41,0.49,2.59,59.29,27.93,5.03,11.22,0.44,0.49,2.96,3.75,0.77
154,Fred VanVleet,14.19,5.1,3.23,0.39,2.83,1.33,0.4,1.61,59.57,28.89,4.79,11.94,0.4,0.49,2.31,2.66,0.86
155,Jermaine O'Neal,14.16,1.59,7.16,1.89,5.27,0.47,1.9,2.03,51.07,28.91,5.48,11.74,0.47,0.47,3.21,4.29,0.75
156,Jalen Williams,14.1,3.3,4.5,1.1,3.4,1.4,0.5,1.6,75.0,30.3,5.5,10.6,0.52,0.57,2.1,2.5,0.81
157,Dillon Brooks,14.1,2.05,2.92,0.72,2.2,0.93,0.28,1.52,57.5,27.28,5.28,12.7,0.42,0.48,1.95,2.47,0.79
158,Jalen Brunson,14.08,4.2,3.1,0.44,2.68,0.62,0.08,1.46,69.0,26.32,5.32,10.82,0.49,0.55,2.24,2.72,0.8
159,Cole Anthony,14.07,4.57,4.97,0.7,4.27,0.63,0.4,2.13,57.33,28.23,4.93,11.97,0.41,0.48,2.7,3.17,0.86
160,Ben Simmons,14.06,7.38,7.64,1.72,5.92,1.62,0.7,3.14,63.4,32.4,5.78,10.32,0.56,0.56,2.5,4.22,0.57
161,Wally Szczerbiak,14.06,2.02,3.57,0.8,2.81,0.49,0.2,1.39,51.0,29.11,5.08,11.05,0.46,0.51,2.73,3.11,0.87
162,Isaiah Thomas,14.05,3.88,1.94,0.43,1.53,0.59,0.12,1.97,37.28,23.99,4.66,11.52,0.4,0.47,3.14,3.64,0.86
163,Jalen Rose,14.04,3.29,3.27,0.44,2.82,0.61,0.22,2.2,52.0,30.7,4.93,11.88,0.42,0.47,3.09,3.8,0.82
164,De'Andre Hunter,14.02,1.6,4.2,0.65,3.55,0.68,0.38,1.35,51.5,30.75,5.03,11.18,0.45,0.52,2.48,3.05,0.8
165,Jonas Valančiūnas,13.99,1.32,9.43,2.73,6.68,0.41,1.03,1.72,63.31,25.48,5.57,9.92,0.56,0.57,2.62,3.33,0.79
166,Rasheed Wallace,13.95,1.75,6.51,1.2,5.3,0.93,1.72,1.43,57.25,31.8,5.44,12.99,0.42,0.48,1.81,2.36,0.76
167,Michael Porter Jr.,13.9,1.2,6.02,1.18,4.85,0.72,0.52,1.15,46.75,26.52,5.32,11.25,0.47,0.56,1.23,1.6,0.74
168,Ben Gordon,13.89,2.37,2.35,0.41,1.95,0.67,0.15,1.98,67.64,26.11,4.92,11.49,0.42,0.49,2.56,3.02,0.85
169,Danny Granger,13.86,1.55,4.18,1.0,3.21,0.75,0.64,1.57,52.25,27.37,4.73,11.25,0.41,0.48,2.97,3.5,0.84
170,Elton Brand,13.85,1.81,7.59,2.57,5.03,0.8,1.62,1.68,58.79,30.01,5.49,11.09,0.49,0.49,2.88,3.86,0.73
171,Luol Deng,13.82,2.22,5.57,1.49,4.08,0.97,0.42,1.58,56.76,32.39,5.29,11.71,0.45,0.48,2.58,3.32,0.77
172,Evan Fournier,13.82,2.6,2.67,0.35,2.32,0.89,0.2,1.53,54.92,27.43,4.92,11.08,0.44,0.53,1.95,2.44,0.79
173,Metta World Peace,13.78,2.53,4.43,1.16,3.27,1.64,0.53,1.73,52.75,31.34,4.88,11.62,0.41,0.46,2.81,3.89,0.7
174,Saddiq Bey,13.7,1.74,4.82,1.18,3.62,0.86,0.16,0.94,61.2,28.38,4.62,11.12,0.42,0.52,2.32,2.7,0.85
175,Nikola Mirotić,13.68,1.33,6.56,1.06,5.49,0.77,0.71,1.11,46.67,25.47,4.69,10.78,0.43,0.53,2.11,2.57,0.82
176,Kelly Oubre Jr.,13.62,1.05,4.55,1.0,3.55,1.02,0.56,1.15,59.6,26.58,4.91,11.22,0.43,0.5,2.24,2.98,0.74
